yyyymm;Index;D12;E12;b/m;tbl;AAA;BAA;lty;ntis;Rfree;infl;ltr;corpr;svar;csp;CRSP_SPvw;CRSP_SPvwx
192412;10,16;0,5500;0,9300;0,4588830802;0,0257;0,0495;0,0646;0,0396;NaN;0,0021393766;0,0019361000;NaN;NaN;0,0010657235;NaN;NaN;NaN
192501;10,58;0,5542;0,9567;0,4478095392;0,0261;0,0495;0,0644;0,0396;NaN;0,0021726381;0,0019324000;NaN;NaN;0,0010541617;NaN;NaN;NaN
192502;10,67;0,5583;0,9833;0,4523887435;0,0262;0,0495;0,0636;0,0395;NaN;0,0021809533;-0,0038685000;NaN;NaN;0,0010555413;NaN;NaN;NaN
192503;10,39;0,5625;1,0100;0,5224839400;0,0278;0,0491;0,0636;0,0396;NaN;0,0023139873;0,0019361000;NaN;NaN;0,0029532947;NaN;NaN;NaN
192504;10,28;0,5667;1,0370;0,5082909758;0,0278;0,0487;0,0641;0,0393;NaN;0,0023139873;-0,0019361000;NaN;NaN;0,0007462061;NaN;NaN;NaN
192505;10,61;0,5708;1,0630;0,4694113120;0,0273;0,0483;0,0630;0,0387;NaN;0,0022724161;0,0038685000;NaN;NaN;0,0005203227;NaN;NaN;NaN
192506;10,80;0,5750;1,0900;0,4656133120;0,0286;0,0483;0,0618;0,0379;NaN;0,0023804977;0,0115164000;NaN;NaN;0,0008416071;NaN;NaN;NaN
192507;11,10;0,5792;1,1170;0,4558702638;0,0306;0,0487;0,0620;0,0379;NaN;0,0025467543;0,0132703000;NaN;NaN;0,0003774898;NaN;NaN;NaN
192508;11,25;0,5833;1,1430;0,4320725315;0,0301;0,0490;0,0624;0,0385;NaN;0,0025051927;0,0000000000;NaN;NaN;0,0005439025;NaN;NaN;NaN
192509;11,51;0,5875;1,1700;0,4252056322;0,0317;0,0487;0,0620;0,0385;NaN;0,0026381836;-0,0037736000;NaN;NaN;0,0014562890;NaN;NaN;NaN
192510;11,89;0,5917;1,1970;0,3919049149;0,0353;0,0485;0,0617;0,0382;NaN;0,0029373484;0,0037736000;NaN;NaN;0,0007475307;NaN;NaN;NaN
192511;12,26;0,5958;1,2230;0,4037595976;0,0365;0,0484;0,0617;0,0379;NaN;0,0030370502;0,0168071000;NaN;NaN;0,0027194780;NaN;NaN;NaN
192512;12,46;0,6000;1,2500;0,3893782714;0,0351;0,0485;0,0615;0,0380;NaN;0,0029207305;-0,0055710000;NaN;NaN;0,0005126819;NaN;NaN;NaN
192601;12,74;0,6075;1,2490;0,3876707976;0,0349;0,0482;0,0609;0,0374;NaN;0,0029041123;0,0000000000;0,0138;0,0072;0,0009800606;NaN;-0,0011;-0,0034
192602;12,18;0,6150;1,2480;0,3943625550;0,0318;0,0477;0,0602;0,0372;NaN;0,0026464949;-0,0037313000;0,0063;0,0045;0,0011506441;NaN;-0,0336;-0,0382
192603;11,46;0,6225;1,2480;0,4940908444;0,0314;0,0479;0,0605;0,0371;NaN;0,0026132492;-0,0056233000;0,0041;0,0084;0,0062483037;NaN;-0,0579;-0,0622
192604;11,72;0,6300;1,2470;0,4829169856;0,0308;0,0474;0,0598;0,0368;NaN;0,0025633784;0,0093546000;0,0076;0,0097;0,0016365823;NaN;0,0385;0,0348
192605;11,81;0,6375;1,2460;0,4838597225;0,0317;0,0471;0,0586;0,0369;NaN;0,0026381836;-0,0056023000;0,0014;0,0044;0,0008562238;NaN;0,0132;0,0087
192606;12,32;0,6450;1,2450;0,4534762154;0,0293;0,0472;0,0580;0,0368;NaN;0,0024386906;-0,0075188000;0,0038;0,0004;0,0007893737;NaN;0,0564;0,0502
192607;12,88;0,6525;1,2440;0,4332625796;0,0311;0,0471;0,0579;0,0370;NaN;0,0025883141;-0,0094787000;0,0004;0,0057;0,0007587125;NaN;0,0404;0,0381
192608;13,10;0,6600;1,2430;0,4270506430;0,0327;0,0472;0,0581;0,0373;NaN;0,0027212939;-0,0057307000;0,0000;0,0044;0,0012099321;NaN;0,0299;0,0258
192609;13,40;0,6675;1,2420;0,4387129401;0,0342;0,0472;0,0579;0,0372;NaN;0,0028459464;0,0057307000;0,0038;0,0057;0,0010793882;NaN;0,0134;0,0091
192610;12,98;0,6750;1,2420;0,4603343062;0,0358;0,0471;0,0581;0,0367;NaN;0,0029788920;0,0038023000;0,0102;0,0097;0,0025932993;NaN;-0,0301;-0,0324
192611;13,27;0,6825;1,2410;0,4433088470;0,0335;0,0468;0,0577;0,0358;NaN;0,0027877772;0,0037879000;0,0160;0,0057;0,0005795490;NaN;0,0270;0,0194
192612;13,49;0,6900;1,2400;0,4414758270;0,0307;0,0468;0,0568;0,0354;0,0757883722;0,0025550664;0,0000000000;0,0078;0,0056;0,0006038005;NaN;0,0261;0,0203
192701;13,21;0,6967;1,2290;0,4437056454;0,0323;0,0466;0,0561;0,0351;0,0735642207;0,0026880506;-0,0075902000;0,0075;0,0056;0,0005512052;NaN;-0,0026;-0,0053
192702;13,84;0,7033;1,2180;0,4285008644;0,0329;0,0467;0,0559;0,0347;0,0717555980;0,0027379152;-0,0076482000;0,0088;0,0069;0,0003455681;NaN;0,0458;0,0408
192703;13,93;0,7100;1,2080;0,4697651174;0,0320;0,0462;0,0554;0,0331;0,0565577214;0,0026631174;-0,0057748000;0,0253;0,0083;0,0011033592;NaN;0,0073;0,0026
192704;14,17;0,7167;1,1970;0,4567541302;0,0339;0,0458;0,0548;0,0333;0,0612039703;0,0028210172;0,0000000000;-0,0005;0,0055;0,0006195526;NaN;0,0133;0,0112
192705;14,91;0,7233;1,1860;0,4347826087;0,0333;0,0457;0,0550;0,0327;0,0575266082;0,0027711568;0,0076923000;0,0109;-0,0011;0,0004812669;NaN;0,0632;0,0579
192706;14,77;0,7300;1,1750;0,4523852494;0,0307;0,0458;0,0555;0,0334;0,0580269530;0,0025550664;0,0095330000;-0,0069;0,0043;0,0010677313;NaN;-0,0199;-0,0253
192707;15,73;0,7367;1,1640;0,4145534730;0,0296;0,0460;0,0555;0,0333;0,0560597852;0,0024636294;-0,0191577000;0,0050;0,0003;0,0004628101;NaN;0,0792;0,0764
192708;16,43;0,7433;1,1530;0,3962274092;0,0270;0,0456;0,0548;0,0329;0,0472042286;0,0022474725;-0,0058196000;0,0076;0,0083;0,0014628539;NaN;0,0360;0,0313
192709;17,14;0,7500;1,1430;0,3805860620;0,0268;0,0454;0,0542;0,0330;0,0872706179;0,0022308432;0,0058196000;0,0018;0,0149;0,0012835914;NaN;0,0530;0,0491
192710;16,23;0,7567;1,1320;0,4138006933;0,0308;0,0451;0,0538;0,0325;0,0871199737;0,0025633784;0,0057859000;0,0099;0,0055;0,0021907858;NaN;-0,0470;-0,0491
192711;17,33;0,7633;1,1210;0,3793955905;0,0304;0,0449;0,0535;0,0320;0,0746602991;0,0025301299;-0,0019249000;0,0097;0,0068;0,0010304622;NaN;0,0704;0,0642
192712;17,66;0,7700;1,1100;0,3746885899;0,0317;0,0446;0,0532;0,0316;0,0693646698;0,0026381836;-0,0019286000;0,0072;0,0068;0,0006741773;NaN;0,0192;0,0143
192801;17,57;0,7767;1,1330;0,3786696208;0,0331;0,0446;0,0535;0,0321;0,0518937533;0,0027545361;-0,0019324000;-0,0036;0,0027;0,0009385624;NaN;-0,0074;-0,0094
192802;17,26;0,7833;1,1550;0,3860765992;0,0333;0,0446;0,0533;0,0318;0,0475400783;0,0027711568;-0,0097182000;0,0061;0,0068;0,0007699366;NaN;-0,0122;-0,0163
192803;19,13;0,7900;1,1770;0,3632548380;0,0327;0,0446;0,0532;0,0317;0,0440866852;0,0027212939;0,0000000000;0,0045;0,0041;0,0015815339;NaN;0,1060;0,1019
192804;19,75;0,7967;1,2000;0,3680952606;0,0362;0,0446;0,0533;0,0319;0,0382823287;0,0030121257;0,0019512000;-0,0004;0,0014;0,0017115716;NaN;0,0349;0,0329
192805;20,00;0,8033;1,2220;0,3543969792;0,0390;0,0449;0,0542;0,0327;0,0388018535;0,0032447302;0,0058309000;-0,0077;-0,0078;0,0022304044;NaN;0,0126;0,0077
192806;19,19;0,8100;1,2450;0,3702999477;0,0392;0,0457;0,0555;0,0326;0,0397888542;0,0032613427;-0,0077821000;0,0041;-0,0024;0,0039205662;NaN;-0,0343;-0,0387
192807;19,43;0,8167;1,2680;0,3606481481;0,0412;0,0461;0,0558;0,0344;0,0473064782;0,0034274529;0,0000000000;-0,0217;-0,0010;0,0018038053;NaN;0,0105;0,0087
192808;20,87;0,8233;1,2900;0,3240297825;0,0436;0,0464;0,0561;0,0341;0,0461127409;0,0036267487;0,0019512000;0,0076;0,0083;0,0014465141;NaN;0,0702;0,0655
192809;21,37;0,8300;1,3120;0,3281658101;0,0457;0,0461;0,0559;0,0346;0,0124546281;0,0038011000;0,0077670000;-0,0041;0,0030;0,0007716324;NaN;0,0217;0,0193
192810;21,68;0,8367;1,3350;0,3089308376;0,0470;0,0461;0,0558;0,0336;0,0188100027;0,0039090165;-0,0019361000;0,0158;0,0083;0,0008014694;NaN;0,0146;0,0128
192811;24,28;0,8433;1,3570;0,2655259391;0,0426;0,0458;0,0555;0,0338;0,0257966963;0,0035437136;-0,0019399000;0,0003;-0,0036;0,0016225721;NaN;0,1225;0,1162
192812;24,35;0,8500;1,3800;0,2596666667;0,0426;0,0461;0,0560;0,0340;0,0311730078;0,0035437136;-0,0038911000;0,0004;0,0084;0,0043524346;NaN;0,0063;0,0029
192901;25,74;0,8600;1,3990;0,2453466033;0,0466;0,0462;0,0563;0,0349;0,0522110145;0,0038758127;-0,0019512000;-0,0090;0,0043;0,0019837442;NaN;0,0542;0,0526
192902;25,59;0,8700;1,4180;0,2454238997;0,0439;0,0466;0,0566;0,0363;0,0561768727;0,0036516579;-0,0019550000;-0,0157;0,0030;0,0029735846;NaN;-0,0034;-0,0067
192903;25,53;0,8800;1,4380;0,2723004695;0,0460;0,0470;0,0579;0,0377;0,0640094893;0,0038260048;-0,0039216000;-0,0144;-0,0087;0,0039544238;NaN;0,0016;-0,0018
192904;25,94;0,8900;1,4570;0,2633969119;0,0480;0,0469;0,0580;0,0358;0,0835885928;0,0039920213;-0,0039370000;0,0275;0,0019;0,0023214544;NaN;0,0203;0,0190
192905;24,83;0,9000;1,4760;0,2827746209;0,0509;0,0470;0,0580;0,0373;0,0987722147;0,0042326962;0,0058997000;-0,0162;0,0045;0,0053500996;NaN;-0,0354;-0,0402
192906;27,62;0,9100;1,4950;0,2535805819;0,0480;0,0477;0,0594;0,0367;0,0917481897;0,0039920213;0,0039139000;0,0110;-0,0046;0,0014410486;NaN;0,1104;0,1076
192907;28,88;0,9200;1,5140;0,2418751798;0,0455;0,0477;0,0595;0,0369;0,0880239194;0,0037844964;0,0097182000;0,0000;0,0020;0,0013915227;NaN;0,0497;0,0479
192908;31,71;0,9300;1,5330;0,2211237609;0,0470;0,0479;0,0604;0,0375;0,0962467973;0,0039090165;0,0038610000;-0,0034;0,0020;0,0035871724;NaN;0,0991;0,0954
192909;30,16;0,9400;1,5520;0,2448682487;0,0458;0,0480;0,0612;0,0375;0,1202212356;0,0038094017;-0,0019286000;0,0027;0,0034;0,0036091653;NaN;-0,0507;-0,0529
192910;24,15;0,9500;1,5720;0,3074841870;0,0437;0,0477;0,0611;0,0347;0,1547117989;0,0036350519;0,0000000000;0,0382;0,0073;0,0568881697;NaN;-0,1843;-0,1863
192911;20,92;0,9600;1,5910;0,3519564763;0,0347;0,0476;0,0603;0,0331;0,1756044926;0,0028874938;-0,0019324000;0,0236;-0,0018;0,0386710017;NaN;-0,1249;-0,1300
192912;21,45;0,9700;1,6100;0,3384578236;0,0303;0,0467;0,0595;0,0340;0,1633504828;0,0025218175;-0,0058196000;-0,0089;0,0192;0,0112070013;NaN;0,0277;0,0236
193001;22,79;0,9708;1,5570;0,3148162012;0,0339;0,0466;0,0592;0,0347;0,1460716606;0,0028210172;-0,0038986000;-0,0057;0,0059;0,0015217760;NaN;0,0589;0,0563
193002;23,28;0,9717;1,5030;0,3102061894;0,0336;0,0469;0,0589;0,0339;0,1394104558;0,0027960873;-0,0039139000;0,0129;0,0072;0,0019290612;NaN;0,0256;0,0211
193003;25,14;0,9725;1,4500;0,3191191891;0,0295;0,0462;0,0573;0,0335;0,1280635195;0,0024553166;-0,0058997000;0,0083;0,0138;0,0015836006;NaN;0,0729;0,0699
193004;24,90;0,9733;1,3970;0,3269705977;0,0300;0,0460;0,0570;0,0338;0,1128838838;0,0024968802;0,0058997000;-0,0016;0,0084;0,0020357564;NaN;-0,0141;-0,0160
193005;24,49;0,9742;1,3430;0,3319155124;0,0241;0,0460;0,0572;0,0329;0,1107818970;0,0020063193;-0,0058997000;0,0139;0,0057;0,0057484661;NaN;-0,0108;-0,0150
193006;20,46;0,9750;1,2900;0,4033754529;0,0189;0,0457;0,0578;0,0328;0,1298093865;0,0015737610;-0,0059347000;0,0051;0,0110;0,0156950268;NaN;-0,1548;-0,1583
193007;21,21;0,9758;1,2370;0,3901876149;0,0183;0,0452;0,0577;0,0327;0,1409522776;0,0015238384;-0,0139862000;0,0034;0,0056;0,0053316011;NaN;0,0386;0,0363
193008;21,37;0,9767;1,1830;0,3797521005;0,0153;0,0447;0,0573;0,0328;0,1202563723;0,0012741879;-0,0060545000;0,0013;0,0136;0,0043858173;NaN;0,0112;0,0066
193009;18,59;0,9775;1,1300;0,4455832113;0,0177;0,0442;0,0565;0,0324;0,0989803952;0,0014739133;0,0060545000;0,0074;0,0108;0,0039360669;NaN;-0,1233;-0,1274
193010;16,94;0,9783;1,0770;0,4979547314;0,0174;0,0442;0,0594;0,0324;0,1101685936;0,0014489498;-0,0060545000;0,0035;0,0054;0,0137088918;NaN;-0,0839;-0,0867
193011;16,57;0,9792;1,0230;0,5046708308;0,0140;0,0447;0,0625;0,0322;0,0983043490;0,0011659866;-0,0081301000;0,0042;-0,0012;0,0073999742;NaN;-0,0204;-0,0248
193012;15,34;0,9800;0,9700;0,5547454126;0,0148;0,0452;0,0671;0,0330;0,1207625256;0,0012325734;-0,0143887000;-0,0070;-0,0090;0,0085280706;NaN;-0,0717;-0,0779
193101;16,09;0,9667;0,9400;0,5391520019;0,0124;0,0442;0,0641;0,0343;0,1084168255;0,0010327998;-0,0145988000;-0,0121;0,0203;0,0050878385;NaN;0,0598;0,0570
193102;17,93;0,9533;0,9100;0,4796679626;0,0106;0,0443;0,0638;0,0338;0,0993830659;0,0008829434;-0,0148151000;0,0085;0,0068;0,0029588736;NaN;0,1109;0,1052
193103;16,69;0,9400;0,8800;0,5291250870;0,0138;0,0439;0,0644;0,0332;0,0976112287;0,0011493393;-0,0064171000;0,0104;0,0094;0,0041469638;NaN;-0,0698;-0,0743
193104;15,09;0,9267;0,8500;0,6032144983;0,0149;0,0440;0,0672;0,0327;0,1036438448;0,0012408964;-0,0064586000;0,0086;0,0067;0,0068907074;NaN;-0,0926;-0,0952
193105;13,02;0,9133;0,8200;0,7099486221;0,0088;0,0437;0,0715;0,0317;0,0989896611;0,0007330646;-0,0108579000;0,0145;0,0134;0,0065195232;NaN;-0,1373;-0,1427
193106;14,83;0,9000;0,7900;0,6072712745;0,0055;0,0436;0,0736;0,0319;0,0816993726;0,0004582283;-0,0109771000;0,0004;0,0052;0,0225892884;NaN;0,1467;0,1401
193107;13,73;0,8867;0,7600;0,6736095723;0,0041;0,0436;0,0708;0,0325;0,0454852512;0,0003416083;-0,0022099000;-0,0042;0,0052;0,0068196007;NaN;-0,0751;-0,0783
193108;13,86;0,8733;0,7300;0,6541854960;0,0042;0,0440;0,0747;0,0326;0,0311117460;0,0003499388;-0,0022148000;0,0012;0,0012;0,0044018919;NaN;0,0076;0,0021
193109;9,71;0,8600;0,7000;0,9440016561;0,0045;0,0455;0,0807;0,0353;0,0562526274;0,0003749297;-0,0044445000;-0,0281;-0,0014;0,0216432531;NaN;-0,2873;-0,2913
193110;10,53;0,8467;0,6700;0,8771761085;0,0170;0,0499;0,0904;0,0385;0,0243223311;0,0014156641;-0,0067039000;-0,0330;-0,0363;0,0404158928;NaN;0,0761;0,0721
193111;9,50;0,8333;0,6400;0,9715564078;0,0177;0,0494;0,0893;0,0385;0,0415035563;0,0014739133;-0,0112741000;0,0027;-0,0189;0,0109051786;NaN;-0,1021;-0,1107
193112;8,12;0,8200;0,6100;1,1707317073;0,0241;0,0532;0,1042;0,0407;0,0021137183;0,0020063193;-0,0091117000;-0,0220;-0,0286;0,0200025788;NaN;-0,1385;-0,1463
193201;7,89;0,7933;0,5933;1,1913781842;0,0248;0,0520;0,0913;0,0390;0,0019104343;0,0020645340;-0,0208100000;0,0034;-0,0052;0,0169273634;NaN;-0,0193;-0,0216
193202;8,29;0,7667;0,5767;1,1198428291;0,0242;0,0523;0,0887;0,0367;-0,0036946593;0,0020146359;-0,0141179000;0,0413;-0,0238;0,0253941206;NaN;0,0531;0,0446
193203;7,31;0,7400;0,5600;1,1858624454;0,0225;0,0498;0,0883;0,0370;-0,0067617774;0,0018732444;-0,0047506000;-0,0018;0,0356;0,0126826121;NaN;-0,1195;-0,1257
193204;5,83;0,7133;0,5433;1,5537278741;0,0111;0,0517;0,1046;0,0336;-0,0250471369;0,0009245725;-0,0071685000;0,0604;-0,0176;0,0169696425;NaN;-0,2075;-0,2099
193205;4,47;0,6867;0,5267;1,9423334823;0,0031;0,0536;0,1100;0,0349;-0,0287279915;0,0002583000;-0,0144930000;-0,0188;0,0107;0,0222805862;NaN;-0,2329;-0,2410
193206;4,43;0,6600;0,5100;2,0284780579;0,0034;0,0541;0,1100;0,0347;-0,0343569574;0,0002832932;-0,0073260000;0,0065;-0,0009;0,0320479973;NaN;0,0044;-0,0045
193207;6,10;0,6333;0,4933;1,6125440713;0,0022;0,0526;0,1079;0,0320;-0,0113235765;0,0001833165;0,0000000000;0,0481;0,0043;0,0186532978;NaN;0,3938;0,3919
193208;8,39;0,6067;0,4767;1,1878075451;0,0014;0,0491;0,0822;0,0321;-0,0008732910;0,0001166599;-0,0123306000;0,0003;0,0436;0,0363307373;NaN;0,4034;0,3956
193209;8,08;0,5800;0,4600;1,2143655674;0,0003;0,0470;0,0761;0,0319;0,0005168085;0,0000249997;-0,0049751000;0,0057;0,0301;0,0415346859;NaN;-0,0291;-0,0335
193210;6,96;0,5533;0,4433;1,4038772213;0,0001;0,0464;0,0787;0,0322;-0,0029908088;0,0000083333;-0,0075094000;-0,0017;0,0074;0,0323524073;NaN;-0,1433;-0,1445
193211;6,55;0,5267;0,4267;1,5421472937;0,0001;0,0463;0,0824;0,0322;-0,0031342733;0,0000083333;-0,0050378000;0,0032;0,0073;0,0218111455;NaN;-0,0520;-0,0585
193212;6,89;0,5000;0,4100;1,4420843014;0,0004;0,0459;0,0842;0,0315;-0,0015007409;0,0000333328;-0,0101524000;0,0131;0,0139;0,0094039500;NaN;0,0609;0,0532
193301;6,94;0,4950;0,4125;1,4269293924;0,0007;0,0444;0,0801;0,0308;-0,0029071812;0,0000583316;-0,0154245000;0,0148;0,0547;0,0055052068;NaN;0,0143;0,0129
193302;5,66;0,4900;0,4150;1,6909904651;0,0001;0,0448;0,0837;0,0325;-0,0021296699;0,0000083333;-0,0156661000;-0,0258;-0,0523;0,0147158770;NaN;-0,1795;-0,1860
193303;5,85;0,4850;0,4175;1,4765342960;0,0134;0,0468;0,0891;0,0321;-0,0183178503;0,0011160437;-0,0079261000;0,0097;0,0047;0,0372074368;NaN;0,0401;0,0343
193304;8,32;0,4800;0,4200;1,1190150479;0,0045;0,0478;0,0912;0,0325;0,0048241118;0,0003749297;-0,0026560000;-0,0032;-0,0095;0,0299551248;NaN;0,4165;0,4145
193305;9,64;0,4750;0,4225;0,9283849733;0,0029;0,0463;0,0774;0,0308;-0,0013800752;0,0002416375;0,0026560000;0,0303;0,0588;0,0115505713;NaN;0,1756;0,1709
193306;10,91;0,4700;0,4250;0,8335031588;0,0007;0,0446;0,0707;0,0306;0,0021687537;0,0000583316;0,0105542000;0,0050;0,0190;0,0201435213;NaN;0,1388;0,1355
193307;9,95;0,4650;0,4275;0,9011788036;0,0019;0,0436;0,0662;0,0309;0,0049297277;0,0001583208;0,0284625000;-0,0017;0,0161;0,0322399933;NaN;-0,0846;-0,0854
193308;11,09;0,4600;0,4300;0,7987501221;0,0001;0,0430;0,0677;0,0308;0,0041601556;0,0000083333;0,0101524000;0,0044;0,0093;0,0116207927;NaN;0,1248;0,1213
193309;9,83;0,4550;0,4325;0,8679966044;0,0004;0,0436;0,0727;0,0308;0,0018918703;0,0000333328;0,0000000000;0,0023;-0,0014;0,0134592913;NaN;-0,1181;-0,1210
193310;8,96;0,4500;0,4350;0,9278584392;0,0009;0,0434;0,0749;0,0315;0,0060700301;0,0000749972;0,0000000000;-0,0091;0,0040;0,0264820184;NaN;-0,0901;-0,0911
193311;9,88;0,4450;0,4375;0,8335031588;0,0022;0,0454;0,0798;0,0327;0,0080703907;0,0001833165;0,0000000000;-0,0149;-0,0248;0,0092469389;NaN;0,1091;0,1027
193312;10,10;0,4400;0,4400;0,8290260464;0,0029;0,0450;0,0775;0,0336;0,0127651112;0,0002416375;-0,0050633000;-0,0113;0,0257;0,0053289368;NaN;0,0281;0,0259
193401;11,17;0,4408;0,4442;0,7629173662;0,0072;0,0435;0,0701;0,0321;0,0092837060;0,0005998201;0,0050633000;0,0257;0,0257;0,0065062909;NaN;0,1147;0,1133
193402;10,76;0,4417;0,4483;0,7906437270;0,0062;0,0420;0,0627;0,0317;0,0111237794;0,0005165332;0,0075472000;0,0081;0,0146;0,0055260309;NaN;-0,0330;-0,0373
193403;10,75;0,4425;0,4525;0,8025122121;0,0024;0,0413;0,0626;0,0307;0,0152053881;0,0001999800;0,0000000000;0,0197;0,0187;0,0069341233;NaN;0,0055;0,0027
193404;10,46;0,4433;0,4567;0,8010747338;0,0015;0,0407;0,0601;0,0300;0,0123359590;0,0001249922;-0,0025094000;0,0126;0,0104;0,0018940328;NaN;-0,0258;-0,0272
193405;9,61;0,4442;0,4608;0,8563829787;0,0016;0,0401;0,0605;0,0292;0,0134830534;0,0001333244;0,0025094000;0,0131;0,0090;0,0059527735;NaN;-0,0789;-0,0825
193406;9,81;0,4450;0,4650;0,8407310705;0,0015;0,0393;0,0606;0,0289;0,0118338247;0,0001249922;0,0025031000;0,0067;0,0158;0,0067222354;NaN;0,0238;0,0209
193407;8,68;0,4458;0,4692;0,9142532652;0,0015;0,0389;0,0613;0,0288;0,0090754224;0,0001249922;0,0000000000;0,0040;0,0047;0,0111196434;NaN;-0,1200;-0,1219
193408;9,15;0,4467;0,4733;0,8668964032;0,0019;0,0393;0,0649;0,0299;0,0250964414;0,0001583208;0,0024969000;-0,0118;0,0047;0,0062758946;NaN;0,0590;0,0521
193409;9,10;0,4475;0,4775;0,8703643637;0,0021;0,0396;0,0657;0,0310;0,0243442157;0,0001749847;0,0148518000;-0,0146;-0,0061;0,0045755278;NaN;-0,0005;-0,0033
193410;8,81;0,4483;0,4817;0,8622536418;0,0027;0,0390;0,0640;0,0300;0,0278513915;0,0002249747;-0,0073983000;0,0182;0,0102;0,0038321038;NaN;-0,0326;-0,0337
193411;9,54;0,4492;0,4858;0,7820089372;0,0025;0,0386;0,0637;0,0299;0,0239389131;0,0002083116;-0,0024783000;0,0037;0,0129;0,0021483490;NaN;0,0868;0,0815
193412;9,50;0,4500;0,4900;0,7737408689;0,0023;0,0381;0,0623;0,0293;0,0191934218;0,0001916483;-0,0024845000;0,0112;0,0101;0,0026665771;NaN;0,0000;-0,0037
193501;9,10;0,4500;0,5700;0,7916215950;0,0020;0,0377;0,0598;0,0281;0,0196929606;0,0001666528;0,0148151000;0,0182;0,0211;0,0020992315;NaN;-0,0424;-0,0438
193502;8,74;0,4500;0,6500;0,7862863841;0,0019;0,0369;0,0595;0,0275;0,0140362298;0,0001583208;0,0073260000;0,0092;0,0141;0,0028432911;NaN;-0,0363;-0,0420
193503;8,47;0,4500;0,7300;0,8007541179;0,0015;0,0367;0,0620;0,0274;0,0122340430;0,0001249922;-0,0024361000;0,0041;0,0043;0,0038875387;NaN;-0,0323;-0,0361
193504;9,28;0,4467;0,7567;0,7373229785;0,0015;0,0366;0,0613;0,0269;0,0198803009;0,0001249922;0,0097088000;0,0079;0,0112;0,0031292491;NaN;0,0962;0,0950
193505;9,58;0,4433;0,7833;0,7293926247;0,0015;0,0365;0,0594;0,0276;0,0192745893;0,0001249922;-0,0048426000;-0,0057;0,0042;0,0030664659;NaN;0,0375;0,0325
193506;10,23;0,4400;0,8100;0,6818181818;0,0015;0,0361;0,0577;0,0270;0,0192189515;0,0001249922;-0,0024301000;0,0092;0,0112;0,0027755415;NaN;0,0703;0,0669
193507;11,08;0,4400;0,7933;0,6393091975;0,0015;0,0356;0,0567;0,0268;0,0184893322;0,0001249922;-0,0048781000;0,0046;0,0111;0,0016486520;NaN;0,0839;0,0826
193508;11,32;0,4400;0,7767;0,6336866902;0,0016;0,0360;0,0558;0,0281;0,0065131568;0,0001333244;0,0000000000;-0,0133;-0,0042;0,0035913025;NaN;0,0266;0,0222
193509;11,59;0,4400;0,7600;0,6117343845;0,0020;0,0359;0,0553;0,0282;0,0091799833;0,0001666528;0,0048781000;0,0009;0,0000;0,0024362786;NaN;0,0264;0,0231
193510;12,46;0,4500;0,7600;0,5775010734;0,0020;0,0352;0,0554;0,0279;0,0053263169;0,0001666528;0,0000000000;0,0061;0,0042;0,0032185649;NaN;0,0722;0,0710
193511;12,95;0,4600;0,7600;0,5669523676;0,0016;0,0347;0,0543;0,0280;0,0007444011;0,0001333244;0,0048544000;0,0010;0,0069;0,0029502558;NaN;0,0522;0,0459
193512;13,43;0,4700;0,7600;0,5599111913;0,0015;0,0344;0,0530;0,0276;0,0116817600;0,0001249922;0,0024184000;0,0070;0,0083;0,0028375261;NaN;0,0400;0,0369
193601;14,31;0,4800;0,7700;0,5398354405;0,0020;0,0337;0,0500;0,0285;0,0115084387;0,0001666528;0,0000000000;0,0055;0,0082;0,0018606245;NaN;0,0717;0,0700
193602;14,55;0,4900;0,7800;0,5290762473;0,0020;0,0332;0,0480;0,0281;0,0162636750;0,0001666528;-0,0048426000;0,0081;0,0054;0,0020471617;NaN;0,0233;0,0198
193603;14,92;0,5000;0,7900;0,5276960471;0,0020;0,0329;0,0486;0,0275;0,0117930538;0,0001666528;-0,0048662000;0,0106;0,0082;0,0048855376;NaN;0,0251;0,0225
193604;13,77;0,5167;0,8200;0,5663485961;0,0020;0,0329;0,0491;0,0274;0,0236601404;0,0001666528;0,0000000000;0,0035;0,0026;0,0057136400;NaN;-0,0778;-0,0786
193605;14,40;0,5333;0,8500;0,5404874214;0,0020;0,0327;0,0494;0,0273;0,0229527647;0,0001666528;0,0000000000;0,0040;0,0040;0,0027971508;NaN;0,0530;0,0468
193606;14,84;0,5500;0,8800;0,5231783880;0,0020;0,0324;0,0490;0,0273;0,0196119624;0,0001666528;0,0097088000;0,0021;0,0082;0,0015617569;NaN;0,0327;0,0297
193607;15,85;0,5700;0,9000;0,5004246027;0,0015;0,0323;0,0484;0,0271;0,0216626558;0,0001249922;0,0048193000;0,0060;0,0011;0,0015117268;NaN;0,0735;0,0724
193608;15,99;0,5900;0,9200;0,4961212340;0,0020;0,0321;0,0474;0,0264;0,0195835436;0,0001666528;0,0071857000;0,0111;0,0067;0,0025120699;NaN;0,0141;0,0089
193609;16,01;0,6100;0,9400;0,4915981409;0,0016;0,0318;0,0462;0,0268;0,0209437900;0,0001333244;0,0023838000;-0,0031;0,0067;0,0011742916;NaN;0,0049;0,0017
193610;17,21;0,6467;0,9667;0,4657070279;0,0013;0,0318;0,0454;0,0269;0,0215459488;0,0001083275;-0,0023838000;0,0006;0,0025;0,0021633160;NaN;0,0765;0,0754
